time_code,temperature,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_y,mag_x,mag_z,roulis,tangage,lacet,compteur,status[0],status[1],status[2],status[3],status[4],status[5],status[6],status[7],time_code_sec,Gyr X,Gyr Y,Gyr Z,Acc Z corrigé
2017/04/26 - 13:29:50:97,27.9375,1.15072,-0.0375,9.75907,0.00419,0.00332,0.00215,0.5674,-0.40654,1.18926,-0.09693,-6.5256,48.68348,0,1,1,1,0,0,1,0,1,48590.96,0.24006931615981494,0.19022198798343332,0.123185925953127,9.779069999999999
2017/04/26 - 13:29:50:98,27.9375,1.15062,-0.02239,9.77374,0.00064,0.00689,0.00213,0.56728,-0.40904,1.18985,-0.09702,-6.52559,48.68401,0,1,1,1,0,0,1,0,1,48590.97,0.03666929888837269,0.39476792084513723,0.12204001036286534,9.79374
2017/04/26 - 13:29:50:99,27.9375,1.15057,-0.03756,9.77414,0.00332,0.00508,0.00393,0.56818,-0.40709,1.18874,-0.09588,-6.52448,48.68539,0,1,1,1,0,0,1,0,1,48590.98,0.19022198798343332,0.29106255992645824,0.22517241348641354,9.794139999999999
2017/04/26 - 13:29:51:00,27.9375,1.1277,-0.04508,9.78926,0.00235,-0.00012,-0.00859,0.56766,-0.40667,1.18888,-0.09431,-6.52346,48.68689,0,1,1,1,0,0,1,0,1,48590.99,0.13464508185574348,-0.006875493541569879,-0.4921707460173772,9.80926
2017/04/26 - 13:29:51:01,27.9375,1.15035,-0.08307,9.78289,-0.00464,-0.00021,0.00037,0.56753,-0.40667,1.18888,-0.0975,-6.52636,48.68209,0,1,1,1,0,0,1,0,1,48591.0,-0.265852416940702,-0.012032113697747288,0.02119943841984046,9.80289
2017/04/26 - 13:29:51:02,27.9375,1.1352,-0.06786,9.78992,0.0042,0.00686,0.00393,0.56869,-0.40668,1.18837,-0.0957,-6.52838,48.68178,0,1,1,1,0,0,1,0,1,48591.01,0.24064227395494575,0.3930490474597447,0.22517241348641354,9.80992
2017/04/26 - 13:29:51:03,27.9375,1.15785,-0.08314,9.79048,-0.00651,0.00345,-0.00861,0.5674,-0.40667,1.18838,-0.09937,-6.52725,48.6842,0,1,1,1,0,0,1,0,1,48591.02,-0.37299552463016594,0.197670439320134,-0.49331666160763876,9.81048
2017/04/26 - 13:29:51:04,27.9375,1.15062,-0.06782,9.75988,0.00956,0.00324,0.00753,0.56855,-0.40529,1.18966,-0.09477,-6.52718,48.6786,0,1,1,1,0,0,1,0,1,48591.03,0.547747652145067,0.18563832562238672,0.4314372197335099,9.77988
2017/04/26 - 13:29:51:05,27.9375,1.12777,-0.06776,9.7748,-0.00464,0.0051,0.00394,0.56663,-0.40834,1.19024,-0.09819,-6.52809,48.68311,0,1,1,1,0,0,1,0,1,48591.04,-0.265852416940702,0.29220847551671986,0.22574537128154434,9.7948
2017/04/26 - 13:29:51:06,27.9375,1.15057,-0.03756,9.77414,-0.00283,0.00327,0.00752,0.56714,-0.40667,1.18939,-0.1007,-6.52707,48.68541,0,1,1,1,0,0,1,0,1,48591.05,-0.16214705602202298,0.1873571990077792,0.43086426193837907,9.794139999999999
2017/04/26 - 13:29:51:07,27.9375,1.15081,-0.00718,9.75826,0.00252,-0.00564,0.00756,0.56791,-0.40668,1.19027,-0.10026,-6.55921,48.68992,0,1,1,1,0,0,1,0,1,48591.06,0.14438536437296745,-0.3231481964537843,0.43315609311890235,9.77826
2017/04/26 - 13:29:51:08,27.9375,1.15055,-0.02242,9.78127,0.00069,0.00506,0.00662,0.56714,-0.40667,1.18939,-0.10068,-6.53308,48.69287,0,1,1,1,0,0,1,0,1,48591.07,0.039534087864026804,0.28991664433619657,0.37929806037660496,9.801269999999999
2017/04/26 - 13:29:51:09,27.9375,1.12775,-0.02992,9.78886,0.00952,0.00683,0.00573,0.56689,-0.40751,1.18887,-0.0961,-6.5017,48.69685,0,1,1,1,0,0,1,0,1,48591.08,0.5454558209645437,0.3913301740743523,0.3283048166099617,9.80886
2017/04/26 - 13:29:51:10,27.9375,1.15057,-0.03756,9.77414,0.01031,0.01225,-0.00147,0.56753,-0.40625,1.18839,-0.09049,-6.53093,48.69994,0,1,1,1,0,0,1,0,1,48591.09,0.5907194867798787,0.7018732990352585,-0.08422479588423101,9.794139999999999
2017/04/26 - 13:29:51:11,27.9375,1.15809,-0.05276,9.7746,-0.0082,-0.00196,-0.00142,0.56753,-0.40654,1.18914,-0.0956,-6.52668,48.69925,0,1,1,1,0,0,1,0,1,48591.1,-0.4698253920072751,-0.11229972784564135,-0.0813600069085769,9.794599999999999
2017/04/26 - 13:29:51:12,27.9375,1.15067,-0.05266,9.75947,0.00415,0.00779,0.00034,0.56817,-0.40626,1.18889,-0.09364,-6.5297,48.69738,0,1,1,1,0,0,1,0,1,48591.11,0.23777748497929163,0.4463341224069113,0.01948056503444799,9.77947
2017/04/26 - 13:29:51:13,27.9375,1.13537,-0.03751,9.78157,0.01044,0.00413,0.00753,0.56727,-0.40709,1.18913,-0.08866,-6.528,48.69774,0,1,1,1,0,0,1,0,1,48591.12,0.5981679381165794,0.23663156938903,0.4314372197335099,9.80157
2017/04/26 - 13:29:51:14,27.9375,1.13547,-0.00718,9.78076,0.00325,-0.00368,-0.00858,0.56908,-0.40682,1.18837,-0.08664,-6.55877,48.70164,0,1,1,1,0,0,1,0,1,48591.13,0.18621128341751755,-0.21084846860814296,-0.49159778822224637,9.80076
2017/04/26 - 13:29:51:15,27.9375,1.15096,-0.00712,9.74319,0.00417,-0.00285,-0.00321,0.5688,-0.40473,1.18916,-0.08454,-6.53239,48.69687,0,1,1,1,0,0,1,0,1,48591.14,0.2389234005695533,-0.16329297161228462,-0.18391945223699427,9.76319
2017/04/26 - 13:29:51:16,27.9375,1.15824,-0.00727,9.77338,0.00231,0.01053,-0.00595,0.56649,-0.40625,1.1894,-0.08322,-6.53262,48.69344,0,1,1,1,0,0,1,0,1,48591.15,0.13235325067522016,0.6033245582727568,-0.34090988810283984,9.793379999999999
2017/04/26 - 13:29:51:17,27.9375,1.15063,0.00032,9.78066,0.00239,-0.00194,-0.00501,0.56636,-0.40653,1.18978,-0.08203,-6.53571,48.69017,0,1,1,1,0,0,1,0,1,48591.16,0.13693691303626676,-0.11115381225537971,-0.2870518553605424,9.800659999999999
2017/04/26 - 13:29:51:18,27.9375,1.12795,0.00802,9.78031,-0.00467,0.00336,0.00035,0.5683,-0.40681,1.18824,-0.08511,-6.53652,48.68782,0,1,1,1,0,0,1,0,1,48591.17,-0.26757129032609445,0.1925138191639566,0.020053522829578813,9.80031
2017/04/26 - 13:29:51:19,27.9375,1.15076,-0.02234,9.75867,-0.0047,-0.00015,-0.00502,0.56726,-0.40654,1.19015,-0.08798,-6.53846,48.68819,0,1,1,1,0,0,1,0,1,48591.18,-0.26929016371148695,-0.008594366926962348,-0.2876248131556733,9.77867
2017/04/26 - 13:29:51:20,27.9375,1.15062,-0.02239,9.77374,0.00767,0.00339,-0.00502,0.56805,-0.40849,1.1891,-0.08364,-6.53935,48.68441,0,1,1,1,0,0,1,0,1,48591.19,0.4394586288653414,0.19423269254934905,-0.2876248131556733,9.79374
2017/04/26 - 13:29:51:21,27.9375,1.12025,-0.02985,9.78127,0.00951,0.00331,0.00216,0.56895,-0.4071,1.18924,-0.07884,-6.53932,48.68168,0,1,1,1,0,0,1,0,1,48591.2,0.5448828631694128,0.18964903018830248,0.12375888374825782,9.801269999999999
2017/04/26 - 13:29:51:22,27.9375,1.1353,-0.03754,9.78911,-0.00997,-0.00903,-0.00588,0.56933,-0.40738,1.18986,-0.08456,-6.54726,48.68196,0,1,1,1,0,0,1,0,1,48591.21,-0.5712389217454308,-0.5173808890031334,-0.33689918353692405,9.80911
2017/04/26 - 13:29:51:23,27.9375,1.15055,-0.04514,9.77434,-0.00643,0.00512,0.00214,0.56689,-0.40806,1.18886,-0.08889,-6.54615,48.67875,0,1,1,1,0,0,1,0,1,48591.22,-0.3684118622691193,0.2933543911069815,0.12261296815799617,9.79434
2017/04/26 - 13:29:51:24,27.9375,1.15045,-0.05275,9.78208,0.00066,0.00332,0.00215,0.56881,-0.40584,1.18889,-0.08906,-6.54707,48.68015,0,1,1,1,0,0,1,0,1,48591.23,0.03781521447863433,0.19022198798343332,0.123185925953127,9.80208
2017/04/26 - 13:29:51:25,27.9375,1.15072,-0.0375,9.75907,-0.00128,0.01945,-0.00688,0.56856,-0.40626,1.18876,-0.08985,-6.53777,48.68156,0,1,1,1,0,0,1,0,1,48591.24,-0.07333859777674538,1.1144029115294511,-0.3941949630500064,9.779069999999999
2017/04/26 - 13:29:51:26,27.9375,1.15072,-0.0375,9.75907,0.0041,0.01051,-0.00415,0.56752,-0.4057,1.18903,-0.08764,-6.53451,48.67595,0,1,1,1,0,0,1,0,1,48591.25,0.23491269600363754,0.6021786426824952,-0.23777748497929163,9.779069999999999
2017/04/26 - 13:29:51:27,27.9375,1.15045,-0.05275,9.78208,0.01131,0.01034,0.0093,0.5674,-0.40626,1.18902,-0.08227,-6.5305,48.67372,0,1,1,1,0,0,1,0,1,48591.26,0.6480152662929611,0.5924383601652712,0.5328507494716656,9.80208
2017/04/26 - 13:29:51:28,27.9375,1.16564,-0.03766,9.78178,0.00766,0.01136,-0.00147,0.56818,-0.40821,1.18986,-0.0782,-6.52671,48.67873,0,1,1,1,0,0,1,0,1,48591.27,0.4388856710702106,0.6508800552686153,-0.08422479588423101,9.801779999999999
2017/04/26 - 13:29:51:29,27.9375,1.15072,-0.0375,9.75907,-0.00286,0.01745,0.01374,0.56624,-0.40737,1.19052,-0.08124,-6.51866,48.67805,0,1,1,1,0,0,1,0,1,48591.28,-0.16386592940741546,0.9998113525032866,0.7872440105097511,9.779069999999999
2017/04/26 - 13:29:51:30,27.9375,1.1506,-0.02998,9.77394,0.00418,0.00687,0.00303,0.56778,-0.4064,1.18977,-0.07946,-6.51738,48.68588,0,1,1,1,0,0,1,0,1,48591.29,0.23949635836468408,0.39362200525487556,0.17360621192463946,9.79394
2017/04/26 - 13:29:51:31,27.9375,1.15067,-0.05266,9.75947,-0.00288,0.00333,0.00215,0.56856,-0.40626,1.18901,-0.08175,-6.5174,48.68779,0,1,1,1,0,0,1,0,1,48591.3,-0.1650118449976771,0.19079494577856415,0.123185925953127,9.77947
2017/04/26 - 13:29:51:32,27.9375,1.16569,-0.04522,9.77445,0.00236,0.0034,-0.00503,0.56778,-0.40598,1.19028,-0.0805,-6.51812,48.68738,0,1,1,1,0,0,1,0,1,48591.31,0.13521803965087428,0.19480565034447989,-0.28819777095080407,9.79445
2017/04/26 - 13:29:51:33,27.9375,1.15057,-0.03756,9.77414,-0.00462,0.0033,0.00573,0.56882,-0.40696,1.18874,-0.08402,-6.51818,48.68465,0,1,1,1,0,0,1,0,1,48591.32,-0.2647065013504403,0.18907607239317167,0.3283048166099617,9.794139999999999
2017/04/26 - 13:29:51:34,27.9375,1.15081,-0.00718,9.75826,-0.00281,-0.0003,0.00843,0.56779,-0.40709,1.18875,-0.08661,-6.52111,48.68737,0,1,1,1,0,0,1,0,1,48591.33,-0.16100114043176134,-0.017188733853924696,0.483003421295284,9.77826
2017/04/26 - 13:29:51:35,27.9375,1.13547,-0.00718,9.78076,-0.00107,-0.00733,0.00039,0.56933,-0.40613,1.18926,-0.08775,-6.52718,48.69241,0,1,1,1,0,0,1,0,1,48591.34,-0.06130648407899809,-0.4199780638308934,0.022345354010102104,9.80076
2017/04/26 - 13:29:51:36,27.9375,1.15048,-0.02245,9.78881,0.00425,0.00326,0.00753,0.56727,-0.40737,1.18925,-0.08623,-6.52803,48.69165,0,1,1,1,0,0,1,0,1,48591.35,0.2435070629305999,0.18678424121264836,0.4314372197335099,9.80881
2017/04/26 - 13:29:51:37,27.9375,1.1506,-0.00726,9.78087,0.00327,0.01044,0.00212,0.5665,-0.40737,1.18925,-0.085,-6.52401,48.69616,0,1,1,1,0,0,1,0,1,48591.36,0.1873571990077792,0.5981679381165794,0.12146705256773452,9.80087
2017/04/26 - 13:29:51:38,27.9375,1.15824,-0.00727,9.77338,-0.00643,0.00334,0.00214,0.56624,-0.40792,1.18975,-0.08923,-6.52468,48.6978,0,1,1,1,0,0,1,0,1,48591.37,-0.3684118622691193,0.19136790357369496,0.12261296815799617,9.793379999999999
2017/04/26 - 13:29:51:39,27.9375,1.15046,-0.03003,9.78901,0.00683,0.00511,0.00035,0.56766,-0.40793,1.18949,-0.08584,-6.5238,48.6992,0,1,1,1,0,0,1,0,1,48591.38,0.3913301740743523,0.2927814333118507,0.020053522829578813,9.809009999999999
2017/04/26 - 13:29:51:40,27.9375,1.16574,-0.03005,9.77404,0.00231,0.01939,-0.0015,0.56778,-0.40542,1.18916,-0.08483,-6.51544,48.69857,0,1,1,1,0,0,1,0,1,48591.39,0.13235325067522016,1.1109651647586662,-0.08594366926962349,9.794039999999999
2017/04/26 - 13:29:51:41,27.9375,1.16546,-0.03017,9.80418,0.00236,0.01048,-0.00147,0.56804,-0.40584,1.1894,-0.08388,-6.51123,48.69786,0,1,1,1,0,0,1,0,1,48591.4,0.13521803965087428,0.6004597692971028,-0.08422479588423101,9.82418
2017/04/26 - 13:29:51:42,27.9375,1.16569,-0.0225,9.78137,0.00063,0.00778,0.00213,0.56778,-0.40612,1.1894,-0.08406,-6.50956,48.69566,0,1,1,1,0,0,1,0,1,48591.41,0.03609634109324186,0.44576116461178045,0.12204001036286534,9.80137
2017/04/26 - 13:29:51:43,27.9375,1.15067,-0.00723,9.77333,-0.00295,0.00341,-0.00503,0.56778,-0.4064,1.18889,-0.08592,-6.50945,48.69705,0,1,1,1,0,0,1,0,1,48591.42,-0.16902254956359286,0.19537860813961072,-0.28819777095080407,9.79333
2017/04/26 - 13:29:51:44,27.9375,1.15062,-0.02239,9.77374,0.00244,0.00684,0.00572,0.56713,-0.40528,1.18929,-0.08529,-6.50842,48.69366,0,1,1,1,0,0,1,0,1,48591.43,0.13980170201192085,0.39190313186948306,0.3277318588148309,9.79374
2017/04/26 - 13:29:51:45,27.9375,1.15067,-0.00723,9.77333,0.00227,0.01058,-0.01043,0.56817,-0.40654,1.18964,-0.08381,-6.5042,48.69712,0,1,1,1,0,0,1,0,1,48591.44,0.13006141949469688,0.606189347248411,-0.5975949803214486,9.79333
2017/04/26 - 13:29:51:46,27.9375,1.16585,-0.03758,9.75917,0.00959,-0.00388,0.00756,0.56805,-0.40793,1.18948,-0.0792,-6.5092,48.69038,0,1,1,1,0,0,1,0,1,48591.45,0.5494665255304595,-0.22230762451075942,0.43315609311890235,9.779169999999999
2017/04/26 - 13:29:51:47,27.9375,1.15072,-0.0375,9.75907,0.00226,0.00706,-0.014,0.5661,-0.40625,1.18928,-0.07749,-6.50698,48.69491,0,1,1,1,0,0,1,0,1,48591.46,0.12948846169956604,0.4045082033623612,-0.8021409131831525,9.779069999999999
2017/04/26 - 13:29:51:48,27.9375,1.15038,-0.05278,9.78962,0.00413,-0.00545,-0.01037,0.56635,-0.40472,1.18893,-0.07484,-6.5129,48.68674,0,1,1,1,0,0,1,0,1,48591.47,0.23663156938903,-0.31226199834629864,-0.5941572335506637,9.809619999999999
2017/04/26 - 13:29:51:49,27.9375,1.15057,-0.03756,9.77414,-0.00293,-0.0028,-0.0068,0.56752,-0.4057,1.1884,-0.07658,-6.51647,48.68094,0,1,1,1,0,0,1,0,1,48591.48,-0.1678766339733312,-0.1604281826366305,-0.38961130068895977,9.794139999999999
2017/04/26 - 13:29:51:50,27.9375,1.15043,-0.03761,9.78921,0.01118,-0.00188,-0.01217,0.56753,-0.40737,1.19,-0.06978,-6.52035,48.67591,0,1,1,1,0,0,1,0,1,48591.49,0.6405668149562604,-0.10771606548459477,-0.6972896366742118,9.80921
2017/04/26 - 13:29:51:51,27.9375,1.15052,-0.05272,9.77455,0.00759,0.00349,-0.01398,0.5687,-0.40765,1.18848,-0.06502,-6.52016,48.66907,0,1,1,1,0,0,1,0,1,48591.5,0.43487496650429486,0.19996227050065732,-0.8009949975928908,9.79455
2017/04/26 - 13:29:51:52,27.9375,1.15038,-0.05278,9.78962,0.00238,-0.00192,-0.00679,0.56804,-0.40766,1.19151,-0.06362,-6.5241,48.66065,0,1,1,1,0,0,1,0,1,48591.51,0.13636395524113593,-0.11000789666511807,-0.389038342893829,9.809619999999999
2017/04/26 - 13:29:51:53,27.9375,1.15043,-0.03761,9.78921,0.0041,0.01051,-0.00415,0.56805,-0.40737,1.18924,-0.0615,-6.5199,48.6569,0,1,1,1,0,0,1,0,1,48591.52,0.23491269600363754,0.6021786426824952,-0.23777748497929163,9.80921
2017/04/26 - 13:29:51:54,27.9375,1.15045,-0.05275,9.78208,0.00056,0.00344,-0.00861,0.56676,-0.40793,1.18949,-0.06103,-6.52066,48.65404,0,1,1,1,0,0,1,0,1,48591.53,0.0320856365273261,0.1970974815250032,-0.49331666160763876,9.80208
2017/04/26 - 13:29:51:55,27.9375,1.13544,-0.03748,9.77404,0.00773,-0.00199,-0.00141,0.56752,-0.4057,1.18978,-0.05701,-6.52375,48.64925,0,1,1,1,0,0,1,0,1,48591.54,0.4428963756361263,-0.11401860123103383,-0.08078704911344607,9.794039999999999
2017/04/26 - 13:29:51:56,27.9375,1.15048,-0.06788,9.77495,0.00415,-0.00193,-0.00679,0.56752,-0.40486,1.18879,-0.05463,-6.52753,48.64762,0,1,1,1,0,0,1,0,1,48591.55,0.23777748497929163,-0.11058085446024889,-0.389038342893829,9.79495
2017/04/26 - 13:29:51:57,27.9375,1.15052,-0.05272,9.77455,0.00774,0.00331,0.00215,0.56829,-0.40515,1.18903,-0.05084,-6.52758,48.64388,0,1,1,1,0,0,1,0,1,48591.56,0.4434693334312572,0.18964903018830248,0.123185925953127,9.79455
2017/04/26 - 13:29:51:58,27.9375,1.15045,-0.05275,9.78208,0.00331,0.00332,0.00215,0.56701,-0.40654,1.1904,-0.04953,-6.52843,48.64416,0,1,1,1,0,0,1,0,1,48591.57,0.18964903018830248,0.19022198798343332,0.123185925953127,9.80208
2017/04/26 - 13:29:51:59,27.9375,1.12782,-0.0526,9.77439,-0.00287,0.00685,0.00572,0.56598,-0.40737,1.18989,-0.05205,-6.52631,48.64557,0,1,1,1,0,0,1,0,1,48591.58,-0.16443888720254626,0.39247608966461395,0.3277318588148309,9.79439
2017/04/26 - 13:29:51:60,27.9375,1.13546,-0.0299,9.77384,0.00063,0.00513,0.00035,0.56586,-0.40917,1.18948,-0.05217,-6.52611,48.64943,0,1,1,1,0,0,1,0,1,48591.59,0.03609634109324186,0.2939273489021123,0.020053522829578813,9.79384
2017/04/26 - 13:29:51:61,27.9375,1.15057,-0.03756,9.77414,-0.01433,0.00506,0.0093,0.5687,-0.40835,1.18947,-0.06149,-6.52514,48.6498,0,1,1,1,0,0,1,0,1,48591.6,-0.8210485204224697,0.28991664433619657,0.5328507494716656,9.794139999999999
2017/04/26 - 13:29:51:62,27.9375,1.15074,-0.02992,9.75887,-0.00366,-0.01096,0.00668,0.56805,-0.40821,1.18973,-0.06449,-6.53414,48.65395,0,1,1,1,0,0,1,0,1,48591.61,-0.2097025530178813,-0.6279617434633822,0.3827358071473899,9.77887
2017/04/26 - 13:29:51:63,27.9375,1.13541,-0.04506,9.77424,0.01483,0.00327,0.00395,0.56778,-0.40723,1.19,-0.05676,-6.53408,48.65799,0,1,1,1,0,0,1,0,1,48591.62,0.8496964101790108,0.1873571990077792,0.2263183290766752,9.79424
2017/04/26 - 13:29:51:64,27.9375,1.15048,-0.06788,9.77495,-0.00113,0.00335,0.00035,0.5683,-0.40696,1.18912,-0.05791,-6.53483,48.65969,0,1,1,1,0,0,1,0,1,48591.63,-0.06474423084978302,0.1919408613688258,0.020053522829578813,9.79495
2017/04/26 - 13:29:51:65,27.9375,1.15792,-0.08311,9.78294,-0.00028,0.01046,0.00033,0.56843,-0.40682,1.18938,-0.05859,-6.53083,48.66007,0,1,1,1,0,0,1,0,1,48591.64,-0.01604281826366305,0.5993138537068411,0.018907607239317167,9.80294
2017/04/26 - 13:29:51:66,27.9375,1.13536,-0.06022,9.77464,0.0033,0.00688,0.00214,0.56766,-0.40709,1.18938,-0.05734,-6.52942,48.65929,0,1,1,1,0,0,1,0,1,48591.65,0.18907607239317167,0.3941949630500064,0.12261296815799617,9.79464
2017/04/26 - 13:29:51:67,27.9375,1.13539,-0.05264,9.77444,0.00406,0.01056,-0.00863,0.56792,-0.40765,1.18899,-0.05495,-6.52533,48.6607,0,1,1,1,0,0,1,0,1,48591.66,0.23262086482311425,0.6050434316581493,-0.4944625771979005,9.79444
2017/04/26 - 13:29:51:68,27.9375,1.15081,-0.00718,9.75826,0.01134,-0.00386,0.00576,0.56611,-0.40764,1.18938,-0.04934,-6.53021,48.65542,0,1,1,1,0,0,1,0,1,48591.67,0.6497341396783535,-0.22116170892049777,0.3300236899953542,9.77826
2017/04/26 - 13:29:51:69,27.9375,1.15053,-0.00729,9.7884,0.00422,-0.00025,0.00306,0.56662,-0.40653,1.1894,-0.04762,-6.53227,48.65893,0,1,1,1,0,0,1,0,1,48591.68,0.2417881895452074,-0.014323944878270581,0.1753250853100319,9.808399999999999
2017/04/26 - 13:29:51:70,27.9375,1.12795,0.00802,9.78031,0.0043,-0.00388,0.00935,0.56572,-0.40653,1.18865,-0.04628,-6.53712,48.66023,0,1,1,1,0,0,1,0,1,48591.69,0.246371851906254,-0.22230762451075942,0.5357155384473198,9.80031
2017/04/26 - 13:29:51:71,27.9375,1.15046,-0.03003,9.78901,0.00429,0.00675,0.01379,0.56793,-0.40849,1.18884,-0.04523,-6.53504,48.66581,0,1,1,1,0,0,1,0,1,48591.7,0.24579889411112318,0.38674651171330565,0.7901087994854052,9.809009999999999
2017/04/26 - 13:29:51:72,27.9375,1.16569,-0.04522,9.77445,0.00244,0.01038,0.0075,0.56727,-0.40695,1.18888,-0.04483,-6.53184,48.67322,0,1,1,1,0,0,1,0,1,48591.71,0.13980170201192085,0.5947301913457945,0.4297183463481174,9.79445
2017/04/26 - 13:29:51:73,27.9375,1.12782,-0.0526,9.77439,0.00768,-0.0037,-0.00857,0.5665,-0.40723,1.18926,-0.04037,-6.53587,48.67772,0,1,1,1,0,0,1,0,1,48591.72,0.44003158666047226,-0.2119943841984046,-0.4910248304271155,9.79439
2017/04/26 - 13:29:51:74,27.9375,1.15067,-0.05266,9.75947,-0.00642,0.00864,0.00571,0.56688,-0.40626,1.1894,-0.04494,-6.53354,48.67229,0,1,1,1,0,0,1,0,1,48591.73,-0.36783890447398854,0.49503553499303127,0.3271589010197001,9.77947
2017/04/26 - 13:29:51:75,27.9375,1.15072,-0.0375,9.75907,0.00063,0.00335,-0.00054,0.56817,-0.40556,1.1889,-0.04505,-6.53354,48.67577,0,1,1,1,0,0,1,0,1,48591.74,0.03609634109324186,0.1919408613688258,-0.030939720937064454,9.779069999999999
2017/04/26 - 13:29:51:76,27.9375,1.16578,-0.06032,9.75978,0.00422,-0.01087,-0.00318,0.56855,-0.40612,1.18914,-0.04295,-6.54243,48.67389,0,1,1,1,0,0,1,0,1,48591.75,0.2417881895452074,-0.6228051233072048,-0.1822005788516018,9.779779999999999
2017/04/26 - 13:29:51:77,27.9375,1.1505,-0.03759,9.78168,0.01474,0.00692,-0.00413,0.56803,-0.40473,1.18993,-0.03474,-6.54031,48.67225,0,1,1,1,0,0,1,0,1,48591.76,0.8445397900228334,0.3964867942305297,-0.23663156938903,9.80168
2017/04/26 - 13:29:51:78,27.9375,1.15081,-0.00718,9.75826,-0.00463,0.0033,0.00573,0.56778,-0.40612,1.18889,-0.03829,-6.54105,48.66919,0,1,1,1,0,0,1,0,1,48591.77,-0.2652794591455711,0.18907607239317167,0.3283048166099617,9.77826
2017/04/26 - 13:29:51:79,27.9375,1.15813,0.00025,9.78825,0.00072,-0.00206,0.00575,0.56728,-0.40723,1.18812,-0.03876,-6.54411,48.67268,0,1,1,1,0,0,1,0,1,48591.78,0.041252961249419275,-0.11802930579694959,0.32945073220022336,9.80825
2017/04/26 - 13:29:51:80,27.9375,1.15062,-0.02239,9.77374,0.00242,-0.00021,-0.00053,0.56689,-0.40765,1.18887,-0.03786,-6.54694,48.6761,0,1,1,1,0,0,1,0,1,48591.79,0.1386557864216592,-0.012032113697747288,-0.03036676314193363,9.79374
2017/04/26 - 13:29:51:81,27.9375,1.1506,-0.02998,9.77394,-0.00382,0.01048,0.00032,0.56688,-0.40626,1.1894,-0.04058,-6.54274,48.67598,0,1,1,1,0,0,1,0,1,48591.8,-0.2188698777399745,0.6004597692971028,0.018334649444186345,9.79394
2017/04/26 - 13:29:51:82,27.9375,1.15057,-0.03756,9.77414,-0.00467,-0.00549,-0.00499,0.56662,-0.40626,1.18991,-0.04346,-6.54852,48.67544,0,1,1,1,0,0,1,0,1,48591.81,-0.26757129032609445,-0.314553829526822,-0.2859059397702808,9.794139999999999
2017/04/26 - 13:29:51:83,27.9375,1.15043,-0.06033,9.78228,-0.00276,-0.0092,0.00757,0.56894,-0.40515,1.18916,-0.04604,-6.55577,48.67275,0,1,1,1,0,0,1,0,1,48591.82,-0.15813635145610722,-0.5271211715203573,0.4337290509140332,9.80228
2017/04/26 - 13:29:51:84,27.9375,1.15802,-0.05279,9.78213,0.0041,0.01052,-0.00505,0.56675,-0.40653,1.18914,-0.0439,-6.55231,48.67568,0,1,1,1,0,0,1,0,1,48591.83,0.23491269600363754,0.602751600477626,-0.28934368654106574,9.80213
2017/04/26 - 13:29:51:85,27.9375,1.15057,-0.03756,9.77414,0.00416,0.01574,0.00569,0.56791,-0.40556,1.18953,-0.04239,-6.54525,48.67295,0,1,1,1,0,0,1,0,1,48591.84,0.23835044277442244,0.9018355695359158,0.3260129854294384,9.794139999999999
2017/04/26 - 13:29:51:86,27.9375,1.15046,-0.03003,9.78901,-0.00285,-0.00201,0.00216,0.56842,-0.40529,1.18979,-0.04472,-6.54899,48.67593,0,1,1,1,0,0,1,0,1,48591.85,-0.16329297161228462,-0.11516451682129547,0.12375888374825782,9.809009999999999
2017/04/26 - 13:29:51:87,27.9375,1.15838,-0.00722,9.75831,-0.00016,-0.00207,0.00754,0.5692,-0.40668,1.18874,-0.04581,-6.55202,48.67736,0,1,1,1,0,0,1,0,1,48591.86,-0.009167324722093173,-0.1186022635920804,0.4320101775286407,9.77831
2017/04/26 - 13:29:51:88,27.9375,1.15081,-0.00718,9.75826,-0.00018,-0.00381,0.00396,0.56817,-0.40612,1.18952,-0.04671,-6.55681,48.68097,0,1,1,1,0,0,1,0,1,48591.87,-0.010313240312354819,-0.21829691994484365,0.22689128687180599,9.77826
2017/04/26 - 13:29:51:89,27.9375,1.15067,-0.00723,9.77333,-0.00292,0.00337,-0.00144,0.56843,-0.40584,1.18877,-0.04879,-6.55686,48.68344,0,1,1,1,0,0,1,0,1,48591.88,-0.16730367617820038,0.19308677695908744,-0.08250592249883855,9.79333
2017/04/26 - 13:29:51:90,27.9375,1.16558,0.00774,9.80317,-0.00469,0.00338,-0.00145,0.56765,-0.4064,1.18952,-0.05191,-6.55756,48.68199,0,1,1,1,0,0,1,0,1,48591.89,-0.26871720591635606,0.19365973475421827,-0.08307888029396936,9.82317
2017/04/26 - 13:29:51:91,27.9375,1.15067,-0.00723,9.77333,0.00069,-0.0091,-0.00139,0.56701,-0.40695,1.18951,-0.05192,-6.56461,48.68134,0,1,1,1,0,0,1,0,1,48591.9,0.039534087864026804,-0.5213915935690492,-0.07964113352318443,9.79333
2017/04/26 - 13:29:51:92,27.9375,1.16585,-0.03758,9.75917,0.00417,0.01042,0.00391,0.56804,-0.40668,1.18913,-0.05032,-6.56135,48.68064,0,1,1,1,0,0,1,0,1,48591.91,0.2389234005695533,0.5970220225263179,0.2240264978961519,9.779169999999999
